"Date","Unit_ID","Name_Full","Name_Short","New_Deaths"
2020-09-18,3551,"City of Ottawa Health Unit","Ottawa",0
2020-09-19,3551,"City of Ottawa Health Unit","Ottawa",1
2020-09-20,3551,"City of Ottawa Health Unit","Ottawa",0
2020-09-21,3551,"City of Ottawa Health Unit","Ottawa",2
2020-09-22,3551,"City of Ottawa Health Unit","Ottawa",3
2020-09-23,3551,"City of Ottawa Health Unit","Ottawa",1
2020-09-24,3551,"City of Ottawa Health Unit","Ottawa",0
2020-09-25,3551,"City of Ottawa Health Unit","Ottawa",0
2020-09-26,3551,"City of Ottawa Health Unit","Ottawa",0
2020-09-27,3551,"City of Ottawa Health Unit","Ottawa",1
2020-09-28,3551,"City of Ottawa Health Unit","Ottawa",1
2020-09-29,3551,"City of Ottawa Health Unit","Ottawa",3
2020-09-30,3551,"City of Ottawa Health Unit","Ottawa",2
2020-10-01,3551,"City of Ottawa Health Unit","Ottawa",2
2020-10-02,3551,"City of Ottawa Health Unit","Ottawa",2
2020-10-03,3551,"City of Ottawa Health Unit","Ottawa",2
2020-10-04,3551,"City of Ottawa Health Unit","Ottawa",0
2020-10-05,3551,"City of Ottawa Health Unit","Ottawa",1
2020-10-06,3551,"City of Ottawa Health Unit","Ottawa",1
2020-10-07,3551,"City of Ottawa Health Unit","Ottawa",0
2020-10-08,3551,"City of Ottawa Health Unit","Ottawa",1
2020-10-09,3551,"City of Ottawa Health Unit","Ottawa",0
2020-10-10,3551,"City of Ottawa Health Unit","Ottawa",1
2020-10-11,3551,"City of Ottawa Health Unit","Ottawa",0
2020-10-12,3551,"City of Ottawa Health Unit","Ottawa",0
2020-10-13,3551,"City of Ottawa Health Unit","Ottawa",0
2020-10-14,3551,"City of Ottawa Health Unit","Ottawa",0
2020-10-15,3551,"City of Ottawa Health Unit","Ottawa",1
2020-10-16,3551,"City of Ottawa Health Unit","Ottawa",3
2020-10-17,3551,"City of Ottawa Health Unit","Ottawa",0
2020-10-18,3551,"City of Ottawa Health Unit","Ottawa",2
2020-10-19,3551,"City of Ottawa Health Unit","Ottawa",0
2020-10-20,3551,"City of Ottawa Health Unit","Ottawa",1
2020-10-21,3551,"City of Ottawa Health Unit","Ottawa",4
2020-10-22,3551,"City of Ottawa Health Unit","Ottawa",1
2020-10-23,3551,"City of Ottawa Health Unit","Ottawa",5
2020-10-24,3551,"City of Ottawa Health Unit","Ottawa",0
2020-10-25,3551,"City of Ottawa Health Unit","Ottawa",2
2020-10-26,3551,"City of Ottawa Health Unit","Ottawa",1
2020-10-27,3551,"City of Ottawa Health Unit","Ottawa",0
2020-10-28,3551,"City of Ottawa Health Unit","Ottawa",0
2020-10-29,3551,"City of Ottawa Health Unit","Ottawa",4
2020-10-30,3551,"City of Ottawa Health Unit","Ottawa",2
2020-10-31,3551,"City of Ottawa Health Unit","Ottawa",0
2020-11-01,3551,"City of Ottawa Health Unit","Ottawa",5
2020-11-02,3551,"City of Ottawa Health Unit","Ottawa",0
2020-11-03,3551,"City of Ottawa Health Unit","Ottawa",2
2020-11-04,3551,"City of Ottawa Health Unit","Ottawa",0
2020-11-05,3551,"City of Ottawa Health Unit","Ottawa",4
2020-11-06,3551,"City of Ottawa Health Unit","Ottawa",2
2020-11-07,3551,"City of Ottawa Health Unit","Ottawa",3
2020-11-08,3551,"City of Ottawa Health Unit","Ottawa",2
2020-11-09,3551,"City of Ottawa Health Unit","Ottawa",5
2020-11-10,3551,"City of Ottawa Health Unit","Ottawa",1
2020-11-11,3551,"City of Ottawa Health Unit","Ottawa",2
2020-11-12,3551,"City of Ottawa Health Unit","Ottawa",1
2020-11-13,3551,"City of Ottawa Health Unit","Ottawa",6
2020-11-14,3551,"City of Ottawa Health Unit","Ottawa",0
2020-11-15,3551,"City of Ottawa Health Unit","Ottawa",2
2020-11-16,3551,"City of Ottawa Health Unit","Ottawa",1
2020-03-08,3553,"Peel Regional Health Unit","Peel",0
2020-03-09,3553,"Peel Regional Health Unit","Peel",0
2020-03-10,3553,"Peel Regional Health Unit","Peel",0
2020-03-11,3553,"Peel Regional Health Unit","Peel",0
2020-03-12,3553,"Peel Regional Health Unit","Peel",0
2020-03-13,3553,"Peel Regional Health Unit","Peel",0
2020-03-14,3553,"Peel Regional Health Unit","Peel",0
2020-03-15,3553,"Peel Regional Health Unit","Peel",0
2020-03-16,3553,"Peel Regional Health Unit","Peel",0
2020-03-17,3553,"Peel Regional Health Unit","Peel",0
2020-03-18,3553,"Peel Regional Health Unit","Peel",0
2020-03-19,3553,"Peel Regional Health Unit","Peel",0
2020-03-20,3553,"Peel Regional Health Unit","Peel",0
2020-03-21,3553,"Peel Regional Health Unit","Peel",0
2020-03-22,3553,"Peel Regional Health Unit","Peel",0
2020-03-23,3553,"Peel Regional Health Unit","Peel",0
2020-03-24,3553,"Peel Regional Health Unit","Peel",0
2020-03-25,3553,"Peel Regional Health Unit","Peel",0
2020-03-26,3553,"Peel Regional Health Unit","Peel",0
2020-03-27,3553,"Peel Regional Health Unit","Peel",0
2020-03-28,3553,"Peel Regional Health Unit","Peel",0
2020-03-29,3553,"Peel Regional Health Unit","Peel",0
2020-03-30,3553,"Peel Regional Health Unit","Peel",0
2020-03-31,3553,"Peel Regional Health Unit","Peel",1
2020-04-01,3553,"Peel Regional Health Unit","Peel",0
2020-04-02,3553,"Peel Regional Health Unit","Peel",0
2020-04-03,3553,"Peel Regional Health Unit","Peel",3
2020-04-04,3553,"Peel Regional Health Unit","Peel",0
2020-04-05,3553,"Peel Regional Health Unit","Peel",0
2020-04-06,3553,"Peel Regional Health Unit","Peel",4
2020-04-07,3553,"Peel Regional Health Unit","Peel",1
2020-04-08,3553,"Peel Regional Health Unit","Peel",0
2020-04-09,3553,"Peel Regional Health Unit","Peel",0
2020-04-10,3553,"Peel Regional Health Unit","Peel",6
2020-04-11,3553,"Peel Regional Health Unit","Peel",0
2020-04-12,3553,"Peel Regional Health Unit","Peel",3
2020-04-13,3553,"Peel Regional Health Unit","Peel",0
2020-04-14,3553,"Peel Regional Health Unit","Peel",4
2020-04-15,3553,"Peel Regional Health Unit","Peel",3
2020-04-16,3553,"Peel Regional Health Unit","Peel",6
2020-04-17,3553,"Peel Regional Health Unit","Peel",1
2020-04-18,3553,"Peel Regional Health Unit","Peel",4
2020-04-19,3553,"Peel Regional Health Unit","Peel",1
2020-04-20,3553,"Peel Regional Health Unit","Peel",9
2020-04-21,3553,"Peel Regional Health Unit","Peel",5
2020-04-22,3553,"Peel Regional Health Unit","Peel",13
2020-04-23,3553,"Peel Regional Health Unit","Peel",5
2020-04-24,3553,"Peel Regional Health Unit","Peel",1
2020-04-25,3553,"Peel Regional Health Unit","Peel",4
2020-04-26,3553,"Peel Regional Health Unit","Peel",3
2020-04-27,3553,"Peel Regional Health Unit","Peel",9
2020-04-28,3553,"Peel Regional Health Unit","Peel",3
2020-04-29,3553,"Peel Regional Health Unit","Peel",10
2020-04-30,3553,"Peel Regional Health Unit","Peel",7
2020-05-01,3553,"Peel Regional Health Unit","Peel",10
2020-05-02,3553,"Peel Regional Health Unit","Peel",8
2020-05-03,3553,"Peel Regional Health Unit","Peel",6
2020-05-04,3553,"Peel Regional Health Unit","Peel",3
2020-05-05,3553,"Peel Regional Health Unit","Peel",12
2020-05-06,3553,"Peel Regional Health Unit","Peel",6
2020-05-07,3553,"Peel Regional Health Unit","Peel",14
2020-05-08,3553,"Peel Regional Health Unit","Peel",23
2020-05-09,3553,"Peel Regional Health Unit","Peel",8
2020-05-10,3553,"Peel Regional Health Unit","Peel",0
2020-05-11,3553,"Peel Regional Health Unit","Peel",8
2020-05-12,3553,"Peel Regional Health Unit","Peel",8
2020-05-13,3553,"Peel Regional Health Unit","Peel",5
2020-05-14,3553,"Peel Regional Health Unit","Peel",3
2020-05-15,3553,"Peel Regional Health Unit","Peel",4
2020-05-16,3553,"Peel Regional Health Unit","Peel",0
2020-05-17,3553,"Peel Regional Health Unit","Peel",0
2020-05-18,3553,"Peel Regional Health Unit","Peel",3
2020-05-19,3553,"Peel Regional Health Unit","Peel",2
2020-05-20,3553,"Peel Regional Health Unit","Peel",2
2020-05-21,3553,"Peel Regional Health Unit","Peel",4
2020-05-22,3553,"Peel Regional Health Unit","Peel",1
2020-05-23,3553,"Peel Regional Health Unit","Peel",3
2020-05-24,3553,"Peel Regional Health Unit","Peel",5
2020-05-25,3553,"Peel Regional Health Unit","Peel",16
2020-05-26,3553,"Peel Regional Health Unit","Peel",8
2020-05-27,3553,"Peel Regional Health Unit","Peel",3
2020-05-28,3553,"Peel Regional Health Unit","Peel",3
2020-05-29,3553,"Peel Regional Health Unit","Peel",0
2020-05-30,3553,"Peel Regional Health Unit","Peel",0
2020-05-31,3553,"Peel Regional Health Unit","Peel",2
2020-06-01,3553,"Peel Regional Health Unit","Peel",0
2020-06-02,3553,"Peel Regional Health Unit","Peel",2
2020-06-03,3553,"Peel Regional Health Unit","Peel",3
2020-06-04,3553,"Peel Regional Health Unit","Peel",0
2020-06-05,3553,"Peel Regional Health Unit","Peel",0
2020-06-06,3553,"Peel Regional Health Unit","Peel",0
2020-06-07,3553,"Peel Regional Health Unit","Peel",9
2020-06-08,3553,"Peel Regional Health Unit","Peel",2
2020-06-09,3553,"Peel Regional Health Unit","Peel",1
2020-06-10,3553,"Peel Regional Health Unit","Peel",0
2020-06-11,3553,"Peel Regional Health Unit","Peel",6
2020-06-12,3553,"Peel Regional Health Unit","Peel",0
2020-06-13,3553,"Peel Regional Health Unit","Peel",3
2020-06-14,3553,"Peel Regional Health Unit","Peel",1
2020-06-15,3553,"Peel Regional Health Unit","Peel",2
2020-06-16,3553,"Peel Regional Health Unit","Peel",0
2020-06-17,3553,"Peel Regional Health Unit","Peel",0
2020-06-18,3553,"Peel Regional Health Unit","Peel",0
2020-06-19,3553,"Peel Regional Health Unit","Peel",0
2020-06-20,3553,"Peel Regional Health Unit","Peel",0
2020-06-21,3553,"Peel Regional Health Unit","Peel",0
2020-06-22,3553,"Peel Regional Health Unit","Peel",0
2020-06-23,3553,"Peel Regional Health Unit","Peel",0
2020-06-24,3553,"Peel Regional Health Unit","Peel",0
2020-06-25,3553,"Peel Regional Health Unit","Peel",1
2020-06-26,3553,"Peel Regional Health Unit","Peel",0
2020-06-27,3553,"Peel Regional Health Unit","Peel",0
2020-06-28,3553,"Peel Regional Health Unit","Peel",0
2020-06-29,3553,"Peel Regional Health Unit","Peel",2
2020-06-30,3553,"Peel Regional Health Unit","Peel",0
2020-07-01,3553,"Peel Regional Health Unit","Peel",0
2020-07-02,3553,"Peel Regional Health Unit","Peel",0
2020-07-03,3553,"Peel Regional Health Unit","Peel",0
2020-07-04,3553,"Peel Regional Health Unit","Peel",0
2020-07-05,3553,"Peel Regional Health Unit","Peel",0
2020-07-06,3553,"Peel Regional Health Unit","Peel",0
2020-07-07,3553,"Peel Regional Health Unit","Peel",1
2020-07-08,3553,"Peel Regional Health Unit","Peel",0
2020-07-09,3553,"Peel Regional Health Unit","Peel",1
2020-07-10,3553,"Peel Regional Health Unit","Peel",0
2020-07-11,3553,"Peel Regional Health Unit","Peel",0
2020-07-12,3553,"Peel Regional Health Unit","Peel",0
2020-07-13,3553,"Peel Regional Health Unit","Peel",0
2020-07-14,3553,"Peel Regional Health Unit","Peel",2
2020-07-15,3553,"Peel Regional Health Unit","Peel",2
2020-07-16,3553,"Peel Regional Health Unit","Peel",2
2020-07-17,3553,"Peel Regional Health Unit","Peel",0
2020-07-18,3553,"Peel Regional Health Unit","Peel",0
2020-07-19,3553,"Peel Regional Health Unit","Peel",0
2020-07-20,3553,"Peel Regional Health Unit","Peel",0
2020-07-21,3553,"Peel Regional Health Unit","Peel",0
2020-07-22,3553,"Peel Regional Health Unit","Peel",0
2020-07-23,3553,"Peel Regional Health Unit","Peel",0
2020-07-24,3553,"Peel Regional Health Unit","Peel",0
2020-07-25,3553,"Peel Regional Health Unit","Peel",0
2020-07-26,3553,"Peel Regional Health Unit","Peel",0
2020-07-27,3553,"Peel Regional Health Unit","Peel",0
2020-07-28,3553,"Peel Regional Health Unit","Peel",0
2020-07-29,3553,"Peel Regional Health Unit","Peel",0
2020-07-30,3553,"Peel Regional Health Unit","Peel",0
2020-07-31,3553,"Peel Regional Health Unit","Peel",0
2020-08-01,3553,"Peel Regional Health Unit","Peel",0
2020-08-02,3553,"Peel Regional Health Unit","Peel",1
2020-08-03,3553,"Peel Regional Health Unit","Peel",3
2020-08-04,3553,"Peel Regional Health Unit","Peel",0
2020-08-05,3553,"Peel Regional Health Unit","Peel",0
2020-08-06,3553,"Peel Regional Health Unit","Peel",0
2020-08-07,3553,"Peel Regional Health Unit","Peel",0
2020-08-08,3553,"Peel Regional Health Unit","Peel",1
2020-08-09,3553,"Peel Regional Health Unit","Peel",0
2020-08-10,3553,"Peel Regional Health Unit","Peel",0
2020-08-11,3553,"Peel Regional Health Unit","Peel",0
2020-08-12,3553,"Peel Regional Health Unit","Peel",0
2020-08-13,3553,"Peel Regional Health Unit","Peel",0
2020-08-14,3553,"Peel Regional Health Unit","Peel",1
2020-08-15,3553,"Peel Regional Health Unit","Peel",0
2020-08-16,3553,"Peel Regional Health Unit","Peel",0
2020-08-17,3553,"Peel Regional Health Unit","Peel",0
2020-08-18,3553,"Peel Regional Health Unit","Peel",0
2020-08-19,3553,"Peel Regional Health Unit","Peel",0
2020-08-20,3553,"Peel Regional Health Unit","Peel",1
2020-08-21,3553,"Peel Regional Health Unit","Peel",0
2020-08-22,3553,"Peel Regional Health Unit","Peel",0
2020-08-23,3553,"Peel Regional Health Unit","Peel",0
2020-08-24,3553,"Peel Regional Health Unit","Peel",0
2020-08-25,3553,"Peel Regional Health Unit","Peel",2
2020-08-26,3553,"Peel Regional Health Unit","Peel",0
2020-08-27,3553,"Peel Regional Health Unit","Peel",0
2020-08-28,3553,"Peel Regional Health Unit","Peel",0
2020-08-29,3553,"Peel Regional Health Unit","Peel",0
2020-08-30,3553,"Peel Regional Health Unit","Peel",0
2020-08-31,3553,"Peel Regional Health Unit","Peel",0
2020-09-01,3553,"Peel Regional Health Unit","Peel",0
2020-09-02,3553,"Peel Regional Health Unit","Peel",0
2020-09-03,3553,"Peel Regional Health Unit","Peel",0
2020-09-04,3553,"Peel Regional Health Unit","Peel",0
2020-09-05,3553,"Peel Regional Health Unit","Peel",0
2020-09-06,3553,"Peel Regional Health Unit","Peel",0
2020-09-07,3553,"Peel Regional Health Unit","Peel",0
2020-09-08,3553,"Peel Regional Health Unit","Peel",0
2020-09-09,3553,"Peel Regional Health Unit","Peel",1
2020-09-10,3553,"Peel Regional Health Unit","Peel",0
2020-09-11,3553,"Peel Regional Health Unit","Peel",0
2020-09-12,3553,"Peel Regional Health Unit","Peel",0
2020-09-13,3553,"Peel Regional Health Unit","Peel",0
2020-09-14,3553,"Peel Regional Health Unit","Peel",0
2020-09-15,3553,"Peel Regional Health Unit","Peel",0
2020-09-16,3553,"Peel Regional Health Unit","Peel",0
2020-09-17,3553,"Peel Regional Health Unit","Peel",0
2020-09-18,3553,"Peel Regional Health Unit","Peel",0
2020-09-19,3553,"Peel Regional Health Unit","Peel",0
2020-09-20,3553,"Peel Regional Health Unit","Peel",0
2020-09-21,3553,"Peel Regional Health Unit","Peel",0
2020-09-22,3553,"Peel Regional Health Unit","Peel",0
2020-09-23,3553,"Peel Regional Health Unit","Peel",2
2020-09-24,3553,"Peel Regional Health Unit","Peel",0
2020-09-25,3553,"Peel Regional Health Unit","Peel",0
2020-09-26,3553,"Peel Regional Health Unit","Peel",1
2020-09-27,3553,"Peel Regional Health Unit","Peel",0
2020-09-28,3553,"Peel Regional Health Unit","Peel",0
2020-09-29,3553,"Peel Regional Health Unit","Peel",0
2020-09-30,3553,"Peel Regional Health Unit","Peel",0
2020-10-01,3553,"Peel Regional Health Unit","Peel",0
2020-10-02,3553,"Peel Regional Health Unit","Peel",1
2020-10-03,3553,"Peel Regional Health Unit","Peel",0
2020-10-04,3553,"Peel Regional Health Unit","Peel",0
2020-10-05,3553,"Peel Regional Health Unit","Peel",0
2020-10-06,3553,"Peel Regional Health Unit","Peel",0
2020-10-07,3553,"Peel Regional Health Unit","Peel",0
2020-10-08,3553,"Peel Regional Health Unit","Peel",0
2020-10-09,3553,"Peel Regional Health Unit","Peel",0
2020-10-10,3553,"Peel Regional Health Unit","Peel",0
2020-10-11,3553,"Peel Regional Health Unit","Peel",1
2020-10-12,3553,"Peel Regional Health Unit","Peel",1
2020-10-13,3553,"Peel Regional Health Unit","Peel",0
2020-10-14,3553,"Peel Regional Health Unit","Peel",0
2020-10-15,3553,"Peel Regional Health Unit","Peel",0
2020-10-16,3553,"Peel Regional Health Unit","Peel",0
2020-10-17,3553,"Peel Regional Health Unit","Peel",0
2020-10-18,3553,"Peel Regional Health Unit","Peel",0
2020-10-19,3553,"Peel Regional Health Unit","Peel",1
2020-10-20,3553,"Peel Regional Health Unit","Peel",0
2020-10-21,3553,"Peel Regional Health Unit","Peel",0
2020-10-22,3553,"Peel Regional Health Unit","Peel",1
2020-10-23,3553,"Peel Regional Health Unit","Peel",0
2020-10-24,3553,"Peel Regional Health Unit","Peel",0
2020-10-25,3553,"Peel Regional Health Unit","Peel",0
2020-10-26,3553,"Peel Regional Health Unit","Peel",0
2020-10-27,3553,"Peel Regional Health Unit","Peel",0
2020-10-28,3553,"Peel Regional Health Unit","Peel",0
2020-10-29,3553,"Peel Regional Health Unit","Peel",0
2020-10-30,3553,"Peel Regional Health Unit","Peel",1
2020-10-31,3553,"Peel Regional Health Unit","Peel",0
2020-11-01,3553,"Peel Regional Health Unit","Peel",0
2020-11-02,3553,"Peel Regional Health Unit","Peel",0
2020-11-03,3553,"Peel Regional Health Unit","Peel",0
2020-11-04,3553,"Peel Regional Health Unit","Peel",1
2020-11-05,3553,"Peel Regional Health Unit","Peel",1
2020-11-06,3553,"Peel Regional Health Unit","Peel",0
2020-11-07,3553,"Peel Regional Health Unit","Peel",0
2020-11-08,3553,"Peel Regional Health Unit","Peel",0
2020-11-09,3553,"Peel Regional Health Unit","Peel",1
2020-11-10,3553,"Peel Regional Health Unit","Peel",0
2020-11-11,3553,"Peel Regional Health Unit","Peel",0
2020-11-12,3553,"Peel Regional Health Unit","Peel",1
2020-11-13,3553,"Peel Regional Health Unit","Peel",1
2020-11-14,3553,"Peel Regional Health Unit","Peel",1
2020-11-15,3553,"Peel Regional Health Unit","Peel",1
2020-11-16,3553,"Peel Regional Health Unit","Peel",0
2020-03-08,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-09,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-10,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-11,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-12,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-13,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-14,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-15,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-16,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-17,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-18,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-19,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-20,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-21,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-22,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-23,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-24,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-25,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-26,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-27,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-28,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-29,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-30,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-03-31,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-01,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-02,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-03,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-04,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-05,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-06,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-07,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-08,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-09,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-10,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-11,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-12,3555,"Peterborough County-City Health Unit","Peterborough",1
2020-04-13,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-14,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-15,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-16,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-17,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-18,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-19,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-20,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-21,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-22,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-23,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-24,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-25,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-26,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-27,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-28,3555,"Peterborough County-City Health Unit","Peterborough",1
2020-04-29,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-04-30,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-01,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-02,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-03,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-04,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-05,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-06,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-07,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-08,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-09,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-10,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-11,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-12,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-13,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-14,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-15,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-16,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-17,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-18,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-19,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-20,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-21,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-22,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-23,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-24,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-25,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-26,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-27,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-28,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-29,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-30,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-05-31,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-01,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-02,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-03,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-04,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-05,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-06,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-07,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-08,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-09,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-10,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-11,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-12,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-13,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-14,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-15,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-16,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-17,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-18,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-19,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-20,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-21,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-22,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-23,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-24,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-25,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-26,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-27,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-28,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-29,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-06-30,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-01,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-02,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-03,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-04,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-05,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-06,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-07,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-08,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-09,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-10,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-11,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-12,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-13,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-14,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-15,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-16,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-17,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-18,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-19,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-20,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-21,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-22,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-23,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-24,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-25,3555,"Peterborough County-City Health Unit","Peterborough",0
2020-07-26,3555,"Peterborough County-City Health Unit","Peterborough",0
